31/03/2023, 8:56:52 pm,8,5
31/03/2023, 8:56:54 pm,6,6
31/03/2023, 8:56:55 pm,8,5
31/03/2023, 8:56:57 pm,8,5
31/03/2023, 8:56:59 pm,13,5
31/03/2023, 8:57:00 pm,77,37
31/03/2023, 8:57:02 pm,1748,55
31/03/2023, 8:57:04 pm,29980,183
31/03/2023, 8:57:05 pm,18876,171
31/03/2023, 8:57:07 pm,12696,160
31/03/2023, 8:57:08 pm,7994,183
31/03/2023, 8:57:10 pm,5033,140
31/03/2023, 8:57:12 pm,5033,94
31/03/2023, 8:57:13 pm,5033,101
31/03/2023, 8:57:15 pm,4128,131
31/03/2023, 8:57:30 pm,0,3
31/03/2023, 8:57:31 pm,3,5
31/03/2023, 8:57:33 pm,37,3
31/03/2023, 8:57:35 pm,1030,11
31/03/2023, 8:57:36 pm,14491,63
31/03/2023, 8:57:38 pm,236496,183
31/03/2023, 8:57:40 pm,1012300,254
31/03/2023, 8:57:41 pm,308063,195
31/03/2023, 8:57:44 pm,559,14
31/03/2023, 8:57:46 pm,72,8
31/03/2023, 8:57:48 pm,72,4
31/03/2023, 8:57:49 pm,40,3
31/03/2023, 8:57:51 pm,31,2
31/03/2023, 8:57:53 pm,27,2
31/03/2023, 8:57:54 pm,23,2
31/03/2023, 8:57:56 pm,22,2
31/03/2023, 8:57:57 pm,15,2
31/03/2023, 8:57:59 pm,14,1
31/03/2023, 8:58:01 pm,13,2
31/03/2023, 8:58:02 pm,12,2
31/03/2023, 8:58:04 pm,11,1
31/03/2023, 8:58:06 pm,2,2
31/03/2023, 8:58:07 pm,9,1
31/03/2023, 8:58:09 pm,17,3
31/03/2023, 8:58:11 pm,31,7
31/03/2023, 8:58:12 pm,140,12
31/03/2023, 8:58:14 pm,77,19
31/03/2023, 8:58:15 pm,182,23
31/03/2023, 8:58:17 pm,207,25
31/03/2023, 8:58:19 pm,182,20
31/03/2023, 8:58:20 pm,159,10
31/03/2023, 8:58:22 pm,170,9
31/03/2023, 8:58:25 pm,5,3
31/03/2023, 8:58:27 pm,1,2
31/03/2023, 8:58:29 pm,10,3
31/03/2023, 8:58:30 pm,22,8
31/03/2023, 8:58:32 pm,100,10
31/03/2023, 8:58:34 pm,182,17
31/03/2023, 8:58:35 pm,170,13
31/03/2023, 8:58:37 pm,122,10
31/03/2023, 8:58:39 pm,72,9
31/03/2023, 8:58:40 pm,40,8
31/03/2023, 8:58:42 pm,29,4
31/03/2023, 8:58:43 pm,22,4
31/03/2023, 8:58:45 pm,21,4
31/03/2023, 8:58:47 pm,22,4
31/03/2023, 8:58:48 pm,17,4
31/03/2023, 8:58:50 pm,14,3
31/03/2023, 8:58:52 pm,13,4
31/03/2023, 8:58:53 pm,10,6
31/03/2023, 8:58:55 pm,9,4
31/03/2023, 8:58:56 pm,11,4
31/03/2023, 8:58:58 pm,4,4
31/03/2023, 8:59:00 pm,3,4
31/03/2023, 8:59:01 pm,8,6
31/03/2023, 8:59:07 pm,11,4
31/03/2023, 8:59:08 pm,7,4
31/03/2023, 8:59:10 pm,6,4
31/03/2023, 8:59:11 pm,3,4
31/03/2023, 8:59:13 pm,8,3
31/03/2023, 8:59:14 pm,10,3
31/03/2023, 8:59:16 pm,5,4
31/03/2023, 8:59:18 pm,11,3
31/03/2023, 8:59:19 pm,3,4
31/03/2023, 8:59:21 pm,6,6
31/03/2023, 8:59:23 pm,8,4
31/03/2023, 8:59:24 pm,8,4
31/03/2023, 8:59:26 pm,5,4
31/03/2023, 8:59:27 pm,6,3
31/03/2023, 8:59:29 pm,4,4
31/03/2023, 8:59:31 pm,11,3
31/03/2023, 8:59:32 pm,7,4
31/03/2023, 8:59:34 pm,6,4
31/03/2023, 8:59:36 pm,7,3
31/03/2023, 8:59:37 pm,7,4
31/03/2023, 8:59:39 pm,7,4
31/03/2023, 8:59:41 pm,7,3
31/03/2023, 8:59:42 pm,6,4
31/03/2023, 8:59:44 pm,3,4
31/03/2023, 8:59:45 pm,10,3
31/03/2023, 8:59:47 pm,10,3
31/03/2023, 8:59:49 pm,5,3
31/03/2023, 8:59:50 pm,5,3
31/03/2023, 8:59:52 pm,5,3
31/03/2023, 8:59:54 pm,5,4
31/03/2023, 8:59:55 pm,5,4
31/03/2023, 8:59:57 pm,5,3
31/03/2023, 8:59:58 pm,5,4
31/03/2023, 9:00:00 pm,5,3
31/03/2023, 9:00:02 pm,5,3
31/03/2023, 9:00:03 pm,6,4
31/03/2023, 9:00:05 pm,5,3
31/03/2023, 9:00:07 pm,6,4
31/03/2023, 9:00:08 pm,4,2
31/03/2023, 9:00:10 pm,5,4
31/03/2023, 9:00:12 pm,5,4
31/03/2023, 9:00:13 pm,5,3
31/03/2023, 9:00:15 pm,4,4
31/03/2023, 9:00:16 pm,4,3
31/03/2023, 9:00:18 pm,4,3
31/03/2023, 9:00:20 pm,5,4
31/03/2023, 9:00:21 pm,5,4
31/03/2023, 9:00:23 pm,7,4
31/03/2023, 9:00:25 pm,8,4
31/03/2023, 9:00:26 pm,6,3
31/03/2023, 9:00:28 pm,6,4
31/03/2023, 9:00:29 pm,3,4
31/03/2023, 9:00:31 pm,8,4
31/03/2023, 9:00:33 pm,4,6
31/03/2023, 9:00:34 pm,5,4
31/03/2023, 9:00:36 pm,11,4
31/03/2023, 9:00:38 pm,693,15
31/03/2023, 9:00:39 pm,5377,42
31/03/2023, 9:00:41 pm,740,29
31/03/2023, 9:00:43 pm,289,17
31/03/2023, 9:00:44 pm,237,9
31/03/2023, 9:00:46 pm,67,13
31/03/2023, 9:00:47 pm,94,9
31/03/2023, 9:00:49 pm,207,17
31/03/2023, 9:00:51 pm,98514,354
31/03/2023, 9:00:52 pm,0,957
31/03/2023, 9:00:54 pm,5,1985
31/03/2023, 9:00:56 pm,13,3157
31/03/2023, 9:00:57 pm,77,4116
31/03/2023, 9:00:59 pm,159,3852
31/03/2023, 9:01:00 pm,182,5733
31/03/2023, 9:01:04 pm,376,8533
31/03/2023, 9:01:05 pm,194,9118
31/03/2023, 9:01:07 pm,48,7474
31/03/2023, 9:01:09 pm,7,1425
31/03/2023, 9:01:10 pm,2094363,404
31/03/2023, 9:01:18 pm,8,4
31/03/2023, 9:01:19 pm,182,12
31/03/2023, 9:01:21 pm,3864,37
31/03/2023, 9:01:23 pm,28062,140
31/03/2023, 9:01:24 pm,105245,223
31/03/2023, 9:01:26 pm,128326,238
31/03/2023, 9:01:28 pm,34217,195
31/03/2023, 9:01:29 pm,1176,107
31/03/2023, 9:01:31 pm,402,45
31/03/2023, 9:01:32 pm,289,22
31/03/2023, 9:01:34 pm,170,14
31/03/2023, 9:01:36 pm,131,12
31/03/2023, 9:01:37 pm,94,11
31/03/2023, 9:01:39 pm,72,8
31/03/2023, 9:01:41 pm,52,7
31/03/2023, 9:01:42 pm,42,3
31/03/2023, 9:01:44 pm,45,7
31/03/2023, 9:01:46 pm,42,6
31/03/2023, 9:01:47 pm,40,6
31/03/2023, 9:01:49 pm,27,8
31/03/2023, 9:01:50 pm,29,6
31/03/2023, 9:01:52 pm,33,10
31/03/2023, 9:01:54 pm,29,7
31/03/2023, 9:01:55 pm,23,7
31/03/2023, 9:01:57 pm,22,3
31/03/2023, 9:01:59 pm,23,6
31/03/2023, 9:02:00 pm,25,11
31/03/2023, 9:02:02 pm,25,7
31/03/2023, 9:02:03 pm,29,3
31/03/2023, 9:02:05 pm,18,7
31/03/2023, 9:02:07 pm,18,6
31/03/2023, 9:02:14 pm,18,5
31/03/2023, 9:02:14 pm,19,5
31/03/2023, 9:02:15 pm,19,5
31/03/2023, 9:02:17 pm,17,5
31/03/2023, 9:02:18 pm,14,6
31/03/2023, 9:02:20 pm,17,5
31/03/2023, 9:02:21 pm,14,6
31/03/2023, 9:02:23 pm,14,5
31/03/2023, 9:02:25 pm,29,5
31/03/2023, 9:02:26 pm,14,5
31/03/2023, 9:02:30 pm,14,5
31/03/2023, 9:02:31 pm,17,5
31/03/2023, 9:02:33 pm,7,5
31/03/2023, 9:02:34 pm,13,6
31/03/2023, 9:02:36 pm,11,6
31/03/2023, 9:02:38 pm,13,3
31/03/2023, 9:02:39 pm,7,5
31/03/2023, 9:02:41 pm,14,4
31/03/2023, 9:02:43 pm,13,4
31/03/2023, 9:02:44 pm,15,5
31/03/2023, 9:02:46 pm,13,4
31/03/2023, 9:02:47 pm,14,4
31/03/2023, 9:02:49 pm,13,6
31/03/2023, 9:02:51 pm,13,3
31/03/2023, 9:02:52 pm,13,4
31/03/2023, 9:02:54 pm,14,4
31/03/2023, 9:02:56 pm,14,5
31/03/2023, 9:02:57 pm,14,4
31/03/2023, 9:02:59 pm,11,3
31/03/2023, 9:03:01 pm,17,5
31/03/2023, 9:03:02 pm,11,4
31/03/2023, 9:03:04 pm,12,4
31/03/2023, 9:03:05 pm,12,5
31/03/2023, 9:03:07 pm,12,4
31/03/2023, 9:03:09 pm,12,4
31/03/2023, 9:03:10 pm,17,5
31/03/2023, 9:03:12 pm,17,5
31/03/2023, 9:03:14 pm,7,2
31/03/2023, 9:03:15 pm,3,5
31/03/2023, 9:03:17 pm,1,6
31/03/2023, 9:03:18 pm,2,7
31/03/2023, 9:03:20 pm,8,4
31/03/2023, 9:03:22 pm,8,5
31/03/2023, 9:03:23 pm,10,6
31/03/2023, 9:03:25 pm,37,13
31/03/2023, 9:03:27 pm,82,8
31/03/2023, 9:03:28 pm,55,19
31/03/2023, 9:04:06 pm,0,2
31/03/2023, 9:04:08 pm,0,1
31/03/2023, 9:04:09 pm,2,2
31/03/2023, 9:04:11 pm,10,6
31/03/2023, 9:04:13 pm,52,6
31/03/2023, 9:04:14 pm,122,7
31/03/2023, 9:04:16 pm,72,16
31/03/2023, 9:04:17 pm,140,20
31/03/2023, 9:04:19 pm,82,17
31/03/2023, 9:04:21 pm,59,14
31/03/2023, 9:04:22 pm,22,17
31/03/2023, 9:04:24 pm,31,10
31/03/2023, 9:04:26 pm,23,8
31/03/2023, 9:04:27 pm,19,6
31/03/2023, 9:04:29 pm,18,8
31/03/2023, 9:04:31 pm,17,8
31/03/2023, 9:04:32 pm,13,8
31/03/2023, 9:04:34 pm,15,7
31/03/2023, 9:04:35 pm,12,6
31/03/2023, 9:04:37 pm,6,8
31/03/2023, 9:04:39 pm,12,10
31/03/2023, 9:04:40 pm,13,7
31/03/2023, 9:04:42 pm,9,8
31/03/2023, 9:04:45 pm,10,7
31/03/2023, 9:04:47 pm,11,6
31/03/2023, 9:04:48 pm,8,6
31/03/2023, 9:04:50 pm,9,6
31/03/2023, 9:04:52 pm,11,6
31/03/2023, 9:04:53 pm,9,7
31/03/2023, 9:04:55 pm,7,17
31/03/2023, 9:04:57 pm,3,8
31/03/2023, 9:04:58 pm,7,6
31/03/2023, 9:05:00 pm,7,4
31/03/2023, 9:05:02 pm,8,7
31/03/2023, 9:05:03 pm,10,10
31/03/2023, 9:05:05 pm,7,6
31/03/2023, 9:05:06 pm,7,6
31/03/2023, 9:05:08 pm,7,6
31/03/2023, 9:05:10 pm,6,8
31/03/2023, 9:05:11 pm,8,8
31/03/2023, 9:05:13 pm,6,3
31/03/2023, 9:05:15 pm,8,8
31/03/2023, 9:05:16 pm,8,7
31/03/2023, 9:05:18 pm,7,11
31/03/2023, 9:05:19 pm,6,6
31/03/2023, 9:05:21 pm,6,7
31/03/2023, 9:05:23 pm,6,4
31/03/2023, 9:05:24 pm,6,6
31/03/2023, 9:05:26 pm,7,6
31/03/2023, 9:05:28 pm,7,6
31/03/2023, 9:05:29 pm,6,6
31/03/2023, 9:05:31 pm,10,5
31/03/2023, 9:05:33 pm,8,7
31/03/2023, 9:05:34 pm,4,8
31/03/2023, 9:05:36 pm,2,8
31/03/2023, 9:05:37 pm,8,10
31/03/2023, 9:05:39 pm,6,6
31/03/2023, 9:05:41 pm,8,6
31/03/2023, 9:05:42 pm,7,7
31/03/2023, 9:05:44 pm,8,7
31/03/2023, 9:05:46 pm,8,6
31/03/2023, 9:05:49 pm,6,6
31/03/2023, 9:05:50 pm,6,6
31/03/2023, 9:05:52 pm,7,10
31/03/2023, 9:05:54 pm,8,10
31/03/2023, 9:05:55 pm,7,7
31/03/2023, 9:05:57 pm,6,8
31/03/2023, 9:05:59 pm,6,7
31/03/2023, 9:06:00 pm,6,7
31/03/2023, 9:06:02 pm,6,7
31/03/2023, 9:06:04 pm,6,6
31/03/2023, 9:06:52 pm,0,1
31/03/2023, 9:06:54 pm,0,1
31/03/2023, 9:06:55 pm,0,3
31/03/2023, 9:06:57 pm,1,3
31/03/2023, 9:06:59 pm,8,4
31/03/2023, 9:07:00 pm,33,4
31/03/2023, 9:07:02 pm,253,17
31/03/2023, 9:07:03 pm,222,45
31/03/2023, 9:07:05 pm,740,82
31/03/2023, 9:07:07 pm,194,59
31/03/2023, 9:07:08 pm,67,33
31/03/2023, 9:07:10 pm,42,23
31/03/2023, 9:07:12 pm,27,16
31/03/2023, 9:07:13 pm,13,15
31/03/2023, 9:07:15 pm,19,11
31/03/2023, 9:07:16 pm,14,9
31/03/2023, 9:07:18 pm,12,9
31/03/2023, 9:07:20 pm,17,10
31/03/2023, 9:07:21 pm,10,9
31/03/2023, 9:07:23 pm,13,9
31/03/2023, 9:07:25 pm,11,9
31/03/2023, 9:07:26 pm,9,4
31/03/2023, 9:07:28 pm,8,7
31/03/2023, 9:07:30 pm,9,10
31/03/2023, 9:07:31 pm,8,4
31/03/2023, 9:07:33 pm,8,4
31/03/2023, 9:07:34 pm,7,7
31/03/2023, 9:07:36 pm,9,7
31/03/2023, 9:07:38 pm,7,7
31/03/2023, 9:07:39 pm,8,7
31/03/2023, 9:07:41 pm,7,8
31/03/2023, 9:07:43 pm,7,10
31/03/2023, 9:07:44 pm,4,3
31/03/2023, 9:07:46 pm,10,7
31/03/2023, 9:07:47 pm,7,10
31/03/2023, 9:07:49 pm,3,8
31/03/2023, 9:07:51 pm,4,8
31/03/2023, 9:07:52 pm,8,7
31/03/2023, 9:07:54 pm,7,8
31/03/2023, 9:07:56 pm,8,7
31/03/2023, 9:07:57 pm,3,8
31/03/2023, 9:07:59 pm,7,6
31/03/2023, 9:08:01 pm,7,7
31/03/2023, 9:08:02 pm,6,6
31/03/2023, 9:08:04 pm,3,8
31/03/2023, 9:08:05 pm,7,6
31/03/2023, 9:08:07 pm,7,7
31/03/2023, 9:08:09 pm,6,8
31/03/2023, 9:08:10 pm,3,8
31/03/2023, 9:08:12 pm,7,6
31/03/2023, 9:08:14 pm,3,8
31/03/2023, 9:08:15 pm,4,8
31/03/2023, 9:08:17 pm,5,6
31/03/2023, 9:08:18 pm,5,5
31/03/2023, 9:08:23 pm,5,6
31/03/2023, 9:08:26 pm,10,6
31/03/2023, 9:08:27 pm,3,8
31/03/2023, 9:08:28 pm,10,6
31/03/2023, 9:08:30 pm,5,6
31/03/2023, 9:08:32 pm,5,6
31/03/2023, 9:08:38 pm,5,10
31/03/2023, 9:08:38 pm,5,8
31/03/2023, 9:08:40 pm,5,6
31/03/2023, 9:08:41 pm,5,6
31/03/2023, 9:08:43 pm,6,7
31/03/2023, 9:08:45 pm,5,6
31/03/2023, 9:08:46 pm,5,7
31/03/2023, 9:08:48 pm,5,7
31/03/2023, 9:08:49 pm,5,6
31/03/2023, 9:08:51 pm,4,3
31/03/2023, 9:08:54 pm,3,8
31/03/2023, 9:08:56 pm,4,4
31/03/2023, 9:08:58 pm,5,6
31/03/2023, 9:08:59 pm,5,10
31/03/2023, 9:09:01 pm,5,6
31/03/2023, 9:09:03 pm,5,6
31/03/2023, 9:09:04 pm,5,4
31/03/2023, 9:09:06 pm,19,8
31/03/2023, 9:09:07 pm,3,3373
31/03/2023, 9:09:09 pm,2776,11887
31/03/2023, 9:09:11 pm,20165,44753
31/03/2023, 9:09:12 pm,1434,6546
31/03/2023, 9:09:14 pm,0,687
31/03/2023, 9:09:16 pm,15481,140
31/03/2023, 9:09:17 pm,1868,37
31/03/2023, 9:09:19 pm,523,17
31/03/2023, 9:09:20 pm,402,16
31/03/2023, 9:09:22 pm,222,12
31/03/2023, 9:09:24 pm,140,6
31/03/2023, 9:09:25 pm,114,8
31/03/2023, 9:09:27 pm,52,9
31/03/2023, 9:09:29 pm,27,9
31/03/2023, 9:09:30 pm,63,9
31/03/2023, 9:09:32 pm,55,8
31/03/2023, 9:09:34 pm,63,11
31/03/2023, 9:09:35 pm,48,8
31/03/2023, 9:09:37 pm,33,3
31/03/2023, 9:09:38 pm,33,3
31/03/2023, 9:09:40 pm,29,7
31/03/2023, 9:09:42 pm,37,6
31/03/2023, 9:09:43 pm,29,4
31/03/2023, 9:09:45 pm,29,3
31/03/2023, 9:09:47 pm,31,5
31/03/2023, 9:09:48 pm,17,6
31/03/2023, 9:09:50 pm,31,5
31/03/2023, 9:09:51 pm,27,5
31/03/2023, 9:09:53 pm,10,5
31/03/2023, 9:09:55 pm,23,10
31/03/2023, 9:09:56 pm,25,5
31/03/2023, 9:09:58 pm,13,5
31/03/2023, 9:10:00 pm,23,5
31/03/2023, 9:10:01 pm,6,5
31/03/2023, 9:10:03 pm,21,5
31/03/2023, 9:10:05 pm,18,5
31/03/2023, 9:10:06 pm,21,5
31/03/2023, 9:10:08 pm,22,5
31/03/2023, 9:10:09 pm,21,5
31/03/2023, 9:10:11 pm,9,5
31/03/2023, 9:10:13 pm,18,3
31/03/2023, 9:10:14 pm,11,6
31/03/2023, 9:10:16 pm,22,5
31/03/2023, 9:10:18 pm,11,5
31/03/2023, 9:10:19 pm,19,5
31/03/2023, 9:10:21 pm,17,6
31/03/2023, 9:10:22 pm,17,3
31/03/2023, 9:10:24 pm,18,5
31/03/2023, 9:10:26 pm,17,6
31/03/2023, 9:10:27 pm,15,3
31/03/2023, 9:10:29 pm,15,3
31/03/2023, 9:10:31 pm,15,4
31/03/2023, 9:10:32 pm,16,5
31/03/2023, 9:10:34 pm,9,6
31/03/2023, 9:10:36 pm,17,5
31/03/2023, 9:10:37 pm,16,5
31/03/2023, 9:10:39 pm,16,5
31/03/2023, 9:10:40 pm,11,3
31/03/2023, 9:10:42 pm,16,5
31/03/2023, 9:10:44 pm,16,4
31/03/2023, 9:10:45 pm,16,5
31/03/2023, 9:10:47 pm,14,5
31/03/2023, 9:10:49 pm,13,4
31/03/2023, 9:10:50 pm,16,5
31/03/2023, 9:10:52 pm,16,5
31/03/2023, 9:10:53 pm,15,5
31/03/2023, 9:10:55 pm,13,4
31/03/2023, 9:10:57 pm,13,7
31/03/2023, 9:10:58 pm,19,7
31/03/2023, 9:11:00 pm,886955,1093
31/03/2023, 9:11:02 pm,9,4116
31/03/2023, 9:11:03 pm,48,8533
31/03/2023, 9:11:05 pm,94,7986
31/03/2023, 9:11:07 pm,207,10411
31/03/2023, 9:11:08 pm,308,16558
31/03/2023, 9:11:10 pm,597,15496
31/03/2023, 9:11:11 pm,1868,21585
31/03/2023, 9:11:13 pm,1868,9743
31/03/2023, 9:11:15 pm,1636,15496
31/03/2023, 9:11:16 pm,1030,13572
31/03/2023, 9:11:18 pm,845,15496
31/03/2023, 9:11:20 pm,458,14502
31/03/2023, 9:15:48 pm,0,0
31/03/2023, 9:15:50 pm,1,0
31/03/2023, 9:15:52 pm,2,1
31/03/2023, 9:15:53 pm,2,1
31/03/2023, 9:15:55 pm,4,2
31/03/2023, 9:15:56 pm,17,2
31/03/2023, 9:15:58 pm,11,2
31/03/2023, 9:16:00 pm,10,2
31/03/2023, 9:16:01 pm,11,2
31/03/2023, 9:16:03 pm,11,2
31/03/2023, 9:16:06 pm,3,2
31/03/2023, 9:17:04 pm,0,0
31/03/2023, 9:17:06 pm,0,0
31/03/2023, 9:17:08 pm,0,0
31/03/2023, 9:17:09 pm,2,1
31/03/2023, 9:17:11 pm,10,1
31/03/2023, 9:17:13 pm,35,4
31/03/2023, 9:17:14 pm,523,13
31/03/2023, 9:17:16 pm,1532,18
31/03/2023, 9:17:17 pm,791,16
31/03/2023, 9:17:25 pm,1,1
31/03/2023, 9:17:26 pm,3,1
31/03/2023, 9:17:28 pm,25,3
31/03/2023, 9:17:29 pm,100,6
31/03/2023, 9:17:31 pm,237,13
31/03/2023, 9:17:33 pm,82,13
31/03/2023, 9:17:34 pm,140,4
31/03/2023, 9:17:36 pm,72,6
31/03/2023, 9:17:38 pm,25,4
31/03/2023, 9:17:39 pm,31,2
31/03/2023, 9:17:41 pm,11,3
31/03/2023, 9:17:42 pm,21,3
31/03/2023, 9:17:44 pm,10,3
31/03/2023, 9:17:46 pm,12,2
31/03/2023, 9:17:47 pm,12,2
31/03/2023, 9:17:49 pm,13,2
31/03/2023, 9:17:51 pm,11,2
31/03/2023, 9:17:52 pm,9,2
31/03/2023, 9:17:54 pm,9,2
31/03/2023, 9:17:56 pm,4,3
31/03/2023, 9:17:57 pm,8,2
31/03/2023, 9:17:59 pm,6,2
31/03/2023, 9:18:00 pm,7,2
31/03/2023, 9:18:02 pm,8,2
31/03/2023, 9:18:04 pm,11,2
31/03/2023, 9:18:05 pm,3,3
31/03/2023, 9:18:07 pm,8,2
31/03/2023, 9:18:09 pm,8,2
31/03/2023, 9:18:10 pm,2,3
31/03/2023, 9:18:12 pm,6,2
31/03/2023, 9:18:13 pm,5,1
31/03/2023, 9:18:15 pm,6,2
31/03/2023, 9:18:17 pm,5,2
31/03/2023, 9:18:18 pm,5,2
31/03/2023, 9:18:20 pm,5,2
31/03/2023, 9:18:22 pm,5,2
31/03/2023, 9:18:23 pm,5,2
31/03/2023, 9:18:25 pm,4,3
31/03/2023, 9:18:27 pm,4,3
31/03/2023, 9:18:28 pm,6,3
31/03/2023, 9:18:30 pm,4,3
31/03/2023, 9:18:31 pm,5,2
31/03/2023, 9:18:33 pm,5,2
31/03/2023, 9:18:35 pm,5,2
31/03/2023, 9:18:36 pm,3,3
31/03/2023, 9:18:38 pm,6,2
31/03/2023, 9:18:40 pm,3,3
31/03/2023, 9:18:41 pm,4,1
31/03/2023, 9:18:43 pm,5,2
